Gene,Annotation,Median_GSS,PCC
CPM,4.0,1.857421875,0.14374245258203655
GCC2,2.0,1.76220703125,0.14362198399300455
TNFRSF25,4.0,1.7529296875,0.14340563707221435
CHST11,1.0,1.75,0.14339503677339321
CHST1,5.0,1.7392578125,0.14313377422494686
AC068733.3,0.0,0.0,0.1427781443503014
HIST2H4A,0.0,0.0,0.14241143558680616
POTEJ,0.0,0.0,0.14241143558680616
FPGT,4.0,1.728515625,0.14226944215528664
AL158071.1,0.0,0.0,0.14224100553790212
KANSL1L,1.0,1.755859375,0.14217828429540272
DCST1-AS1,0.0,0.0,0.14210668792795378
FFAR2,0.0,0.0,0.1420554312121134
C17orf80,2.0,1.7392578125,0.14197971006548732
CHN2,4.0,1.78515625,0.14192888899720793
CAMK1G,0.0,0.0,0.1417337212554153
AL139327.2,0.0,0.0,0.14170108887807698
P2RY14,4.0,1.77734375,0.1415201291914741
SERINC4,0.0,0.0,0.1413336204308227
SLC38A1,1.0,1.84716796875,0.14112717364570668
PIK3CD,0.0,0.0,0.14109653752362294
DMXL2,4.0,1.7314453125,0.14086285887033906
SBK1,1.0,1.77734375,0.1407363267685832
AC005534.1,0.0,0.0,0.14071543282490157
AC113143.3,0.0,0.0,0.14071543282490157
PM20D1,0.0,0.0,0.14060841014749909
GH1,0.0,0.0,0.14055568363478826
SLC49A3,2.0,1.7373046875,0.14050564707064506
RIC1,4.0,1.7607421875,0.14048502289623327
AC106028.3,0.0,0.0,0.140424544722077
LINC01641,0.0,0.0,0.1402938208856706
LINC01354,0.0,0.0,0.14023165484725889
AC012615.2,0.0,0.0,0.140200476612143
GPX2,0.0,0.0,0.140200476612143
GATA1,0.0,0.0,0.1399590212446834
GYPA,0.0,0.0,0.1399369052611413
LEFTY2,0.0,0.0,0.139438315936385
AC141930.2,0.0,0.0,0.1391900079079653
ZDBF2,1.0,1.771484375,0.1390736967576826
COX6A2,0.0,1.7373046875,0.1389620191551843
ST7L,4.0,1.7373046875,0.13893268137196038
SAP30L-AS1,0.0,0.0,0.13883336254308323
CADPS2,5.0,1.7392578125,0.13881746016143462
FAM189B,1.0,1.7587890625,0.138487529988398
VASH1,6.0,1.75048828125,0.1384389871538202
DIS3,2.0,1.7236328125,0.13842113618929153
LINC00942,0.0,0.0,0.13832969618523985
CBX2,4.0,1.7451171875,0.13810361889313358
EMILIN3,2.0,1.8154296875,0.13797550415697563
ZFP3,2.0,1.7451171875,0.13792768185417878
APOOL,2.0,1.818359375,0.13785689291978773
GUCA1C,4.0,1.75,0.13779447211667809
AC245060.6,0.0,0.0,0.1376656279856132
AL117339.4,0.0,0.0,0.13734275045369532
DUSP7,4.0,1.783203125,0.1373255680208294
AC040174.2,0.0,0.0,0.13716530677470345
C16orf86,0.0,0.0,0.13692832752751136
AC004921.1,0.0,0.0,0.1366566505310797
CHIC1,1.0,1.7392578125,0.13660938431991623
CDKL5,5.0,1.755859375,0.13607066725296135
