cluster_0;cluster_1;cluster_2;cluster_3;cluster_4;cluster_5;cluster_6;cluster_7;cluster_8;cluster_9;cluster_10;cluster_11;cluster_12;cluster_13;cluster_14;cluster_15;cluster_16;cluster_17;cluster_18
-2.349463e-02;-2.298498e-02; 4.435565e-04;-3.702913e-02;-2.987779e-02;-3.338086e-02;-2.216902e-02;-5.659153e-02;-2.046375e-03;-4.702050e-02;-1.202085e-02;-1.597998e-02;-1.382462e-02; 1.685291e-02;-4.126838e-03;-2.690739e-04; 6.211461e-02; 2.955812e-03;-2.099500e-02
 1.175862e-02; 3.887686e-02; 1.423605e-02; 2.558837e-02; 4.374666e-03; 1.643087e-02; 3.870629e-02; 4.197919e-02; 1.629291e-02; 1.095366e-02; 1.631004e-02; 3.622209e-02; 6.257061e-03; 2.786882e-02; 2.149088e-02; 4.601210e-02; 4.659671e-02; 1.146995e-01; 4.619830e-02
 3.348699e-02; 2.209617e-02; 1.317698e-02; 2.772912e-02; 2.646139e-02; 4.601856e-02; 2.893973e-02; 3.091223e-02; 3.542155e-02; 4.229626e-02; 1.121855e-02; 3.881460e-02; 5.061266e-02; 1.009747e-02; 4.614062e-02; 3.651178e-02; 5.094870e-02; 9.436169e-04; 1.140653e-02
-1.738367e-02;-4.566278e-03;-1.750255e-02;-1.933987e-02;-3.829710e-02;-1.306035e-02;-1.346398e-02; 4.439265e-03; 1.503087e-02;-1.874672e-02;-1.017595e-02; 1.139660e-02; 1.740320e-02; 9.700236e-03; 2.876893e-03; 7.668411e-02; 5.805249e-02;-7.102463e-03; 5.946278e-02
-2.458381e-02;-9.645300e-03;-2.321147e-02;-1.327507e-02;-1.441952e-02; 3.574117e-03; 1.162849e-03;-2.448945e-03; 5.614661e-03; 2.288768e-03;-4.187989e-03; 1.514976e-02;-4.235458e-03;-1.572287e-02;-3.218968e-02; 5.395511e-02; 9.851748e-02;-4.692764e-03; 3.699552e-02
 4.118388e-04; 1.087209e-02;-1.799831e-03;-1.714106e-02;-6.602624e-03;-1.329975e-03;-1.511741e-02; 1.253383e-02; 1.641482e-02; 7.387655e-04;-1.556488e-02; 4.066464e-02; 3.328524e-02; 4.298670e-02;-2.355539e-02; 4.799851e-02; 1.062732e-02;-2.081786e-02; 4.861099e-02
-2.794153e-02;-1.841329e-02;-6.670318e-02; 3.290414e-02;-2.554091e-02;-2.000496e-02;-6.135232e-03; 3.509334e-03;-2.305905e-02; 8.052027e-04;-2.049591e-02;-2.743684e-02;-5.914992e-02;-1.820899e-02;-3.578383e-04; 3.178478e-03; 4.389100e-02;-2.299410e-02; 2.446901e-02
 5.644159e-03;-1.448156e-02; 3.965966e-02; 1.072441e-02; 2.396553e-04;-1.830930e-02;-8.879654e-03;-3.214503e-02;-2.329215e-02;-2.940215e-02;-1.242472e-02;-3.397447e-02;-1.146593e-02;-1.328843e-02; 5.804445e-02;-3.547515e-02;-4.974575e-02; 1.505726e-01; 2.558661e-02
 1.075726e-01; 8.946665e-02; 4.428887e-02; 6.937967e-02; 8.492011e-02; 1.257274e-01; 8.165403e-02; 9.907676e-02; 8.876570e-02; 1.023319e-01; 6.360982e-02; 1.001977e-01; 1.249224e-01; 1.001276e-01; 6.882279e-02; 7.613172e-02; 4.090917e-02; 7.993549e-02; 4.527207e-02
-4.368772e-02;-9.796454e-03;-8.047019e-02;-5.300181e-02;-4.919519e-02; 1.947719e-02;-1.639358e-02; 2.145712e-02; 1.688311e-02; 4.589185e-02;-3.971777e-02; 6.116044e-03;-2.115864e-02; 1.209839e-02;-5.085950e-02;-3.091646e-02; 5.419423e-02;-7.606960e-02;-6.997110e-02
 7.149600e-03;-1.317187e-02;-3.349079e-02; 1.073028e-02; 2.578645e-03;-5.694168e-03;-1.531724e-02;-4.787209e-03;-3.127877e-02;-7.186137e-03; 4.072543e-03;-1.025228e-02; 8.185726e-03; 1.287431e-02; 8.430938e-03;-1.640963e-02;-3.755457e-02;-8.620190e-03; 7.273689e-05
 2.515529e-02; 3.873369e-02; 2.682642e-02; 5.531513e-02; 3.889421e-02; 4.884327e-02; 3.255482e-02; 1.252073e-02; 3.588130e-02; 2.476259e-02; 6.011425e-02; 4.372243e-02; 1.704469e-02; 2.576197e-02; 9.810196e-03; 3.336504e-02; 7.985574e-02; 1.258949e-02;-3.027389e-02
-2.198495e-02;-3.715796e-02; 2.697276e-02;-4.100646e-02;-2.084616e-02;-3.022689e-02;-1.084037e-02;-3.158821e-02;-1.659284e-02;-2.713940e-02;-5.740029e-02;-2.172218e-02;-3.580239e-02;-4.892231e-02;-1.684968e-02;-5.371974e-02;-3.539455e-02; 6.748791e-03;-6.792318e-02
-6.116771e-02;-2.908954e-02;-3.676243e-02;-3.457411e-02;-4.153845e-02; 1.627596e-02;-2.310755e-02; 1.461422e-03; 1.263502e-02; 7.901574e-03;-2.876340e-02;-1.903524e-02;-5.265462e-02;-2.180092e-02;-5.301082e-02; 2.818433e-02; 1.544144e-02;-5.849614e-02; 1.486493e-02
 5.480581e-02; 4.055943e-02; 1.315336e-02; 4.378691e-02; 5.454289e-02; 4.318523e-02; 3.326863e-02; 4.513547e-02; 2.083813e-02; 5.126697e-02; 3.883211e-02; 3.853974e-02; 4.090315e-02; 5.259159e-02; 3.163359e-02; 1.167425e-02; 3.322399e-02;-8.000713e-03; 1.030774e-02
 1.883928e-02; 4.431266e-02; 2.501872e-02; 2.969299e-02; 3.816708e-02; 3.255537e-02; 2.390876e-02; 3.776144e-02; 1.902462e-02; 3.443014e-02; 5.164244e-02; 3.091727e-02; 1.645307e-02; 3.191660e-02; 4.672810e-02; 2.702609e-02; 6.829573e-03; 4.465834e-02; 3.774954e-02
-4.157441e-02;-3.366518e-02;-5.843923e-02;-3.182486e-02;-2.490860e-02;-3.765340e-02;-4.850923e-02;-2.979800e-02;-4.160982e-02;-2.076286e-02;-6.021355e-02;-4.581200e-02;-2.263416e-02;-3.242986e-02;-3.824809e-02;-4.870415e-02;-6.601847e-02;-1.452038e-02;-9.966586e-02
 1.590114e-02; 2.977418e-02; 2.643790e-03; 7.950111e-03; 1.364532e-02; 2.275244e-02; 2.118277e-02; 2.586750e-02; 1.419104e-02; 1.821485e-02; 4.997273e-02; 3.099150e-02; 2.132080e-02; 3.142782e-02; 4.065301e-04; 4.175829e-02; 7.520114e-03;-2.116236e-02; 5.055691e-02
